1.4300282955720786E-5,1.5731671698200833E-5
1.6164016964045884E-5,1.7741774392194322E-5
1.1877826556409813E-5,1.4368501473667786E-5
1.4427164820016557E-5,1.0240372147167183E-5
2.5111224150822974E-6,1.563052465459929E-5
1.3292726294506449E-6,5.548942047766732E-6
8.68299297349245E-6,1.511170264422219E-5
1.7242525144292714E-5,5.775194345301983E-6
1.8034124061628667E-5,1.636950809368814E-5
1.692140247664511E-5,1.321527851467198E-5
4.980641846128895E-6,1.8176217182460012E-7
1.126742683426419E-5,5.663468306201546E-6
1.4770709362928682E-5,1.4165289675984969E-5
6.034459724420403E-6,2.7444592225473936E-6
1.4795401169222362E-5,6.878376636926154E-6
1.597306095675869E-5,8.168969053453233E-6
1.3965861962476578E-5,7.309159606837801E-6
4.709905216515778E-6,7.881276277611533E-6
5.990143496547735E-6,5.0389673451198585E-6
1.2382727899040753E-5,4.638805313919434E-6
1.5954042256551353E-5,1.5164160375683724E-5
4.582657755132453E-6,6.0843827283698635E-6
4.767454693989259E-6,6.195964656906303E-6
1.7461668425557723E-6,4.3040222792413746E-6
4.56627158170782E-6,1.5290134615717906E-5
4.548807469050952E-6,1.0661298033534768E-5
1.8071121565825257E-5,1.633256478739379E-5
2.6946706691833416E-6,1.3844298966562024E-5
1.1645074312001152E-5,1.5335210743142207E-5
1.575327140494606E-5,1.4427825587143375E-5
1.8763110033798438E-5,5.097859486481873E-6
1.682963726006836E-5,5.458042519870267E-6
6.2458612665329325E-6,1.4977191572347547E-5
5.0790411663664955E-6,9.815857744663477E-6
5.735348531535121E-6,2.833438883738317E-6
1.414521245308021E-6,4.156932304869601E-6
1.5317056092916566E-5,1.97128745897207E-5
5.29314815459317E-6,5.780792954461759E-6
1.8255803338286518E-5,1.4490023904821944E-5
3.659584251866207E-6,1.812190229517299E-5
1.510603260543826E-5,1.9436771705638626E-5
4.223455011256632E-6,5.305977528286193E-6
9.491351258790596E-6,4.150790516505195E-6
1.4570897613462675E-5,1.0849678572990176E-5
1.3966295695568039E-5,1.766551488710672E-5
5.0601149505207985E-6,1.5768595927973142E-5
1.2780386300052164E-5,5.911950055731594E-6
5.814350261452597E-6,1.872042213343602E-5
1.8146778711391778E-5,5.3330203791610616E-6
2.098893400631586E-6,4.2569761728529745E-6
3.5086631687249037E-6,1.360284717935662E-5
1.3356939803261235E-5,7.796351041058274E-6
5.110354676050645E-6,1.5121584988454673E-5
5.898294924553506E-6,1.3015515712582759E-5
1.9707413947404704E-5,1.4822920700300335E-5
1.3594855082970383E-5,4.054609301773837E-6
1.2317233430310833E-5,1.4553499033284029E-5
9.939719490297404E-6,1.4508490100633295E-5
2.7107249012904664E-6,6.286154462938497E-6
4.020185779825507E-6,1.7438721871843193E-5
1.5510925625598127E-5,7.596710168572262E-6
1.1780817320114861E-5,1.4351775568525423E-5
1.48229124100283E-5,9.305068816122564E-7
1.5168556226836869E-5,1.5496745755776982E-5
5.3329774597191395E-6,1.3866286394638118E-5
1.5362260743497726E-5,3.935577324766322E-6
4.45968266454522E-6,1.7420836692166384E-6
1.4898189933428555E-5,3.717958809260386E-6
1.5377966888934916E-5,6.757616616290102E-6
1.513874249994733E-5,1.3860926673445458E-5
6.826706728950865E-6,1.347694434904597E-5
1.4030904492429162E-5,1.548059280785522E-5
2.5268294892958557E-6,1.5070685584343123E-5
1.7520202587375266E-5,1.5288973153666554E-5
3.994560158896667E-6,1.0755149598565792E-5
1.4096533226397404E-5,7.473444927741629E-6
1.4393466625470562E-5,1.7921693066059804E-5
3.813852630579851E-6,1.3473640624518544E-5
1.124000720268938E-5,4.204870775791816E-6
3.1400202917302724E-6,6.979581245192988E-6
7.013109213847394E-6,6.2667174055289865E-6
4.714454087747025E-6,1.7245578265223146E-5
4.893688653596401E-6,1.7443289256248134E-6
1.433404902668078E-5,5.600144579694692E-6
2.700106240765295E-6,1.39460080267912E-5
1.428494131623987E-5,8.621757904276394E-6
5.2511093159308354E-6,8.833806702576887E-7
1.5542401411439283E-5,1.0727650084610769E-5
5.0600285560523395E-6,1.878660139131439E-5
1.773518509054407E-5,3.4390919568616145E-6
3.0009983350874665E-6,1.2869760430430562E-5
1.3072674734154626E-5,5.763087637688489E-6
4.5504561526490924E-6,5.848589562763871E-6
1.5722205208529693E-5,4.5151093976691826E-6
6.190794997410887E-6,1.4966321120729275E-5
1.4983932974138447E-5,5.465530988176248E-6
6.442736511624945E-6,1.5674750558641093E-5
1.9425616685159414E-5,5.283494898203773E-6
3.2178340186501944E-7,4.90826042610772E-6
1.1350443947886682E-5,1.617530818734064E-5
1.4006209159236559E-5,1.2743969041204797E-5
1.5371480544486584E-5,3.726964326799502E-6
6.3336567718911905E-6,1.6388009559187998E-5
7.922079648921153E-7,1.4264717273746231E-5
1.6156208567796323E-5,4.72399443952069E-6
1.0625008013031073E-5,5.118534310821067E-6
1.4948616802662934E-5,1.7073678604323698E-5
1.8668219084317563E-5,5.1495795070329065E-6
5.601836698227937E-6,1.5930399529734957E-5
3.692135577963899E-6,3.217890386738963E-6
4.430321275331534E-6,9.045748139830046E-6
1.7480070696297343E-5,5.630063721004763E-6
1.4175474892226015E-5,6.930720287829724E-6
3.953623940195749E-6,9.172416800501413E-6
1.4874777176751313E-5,1.6338594931651352E-5
4.976696125348309E-6,2.2844850771070675E-7
1.7937697919925297E-5,3.715080372858164E-6
1.4949224198226602E-5,8.65409750898665E-6
6.210402342232707E-6,2.5528778129445757E-6
7.1001755148935055E-6,1.2953593834258306E-5
1.527406292334729E-5,1.2385795045039012E-5
4.88482338869055E-6,6.951924775923912E-6
1.8353824074386626E-5,1.4239703239254588E-5
1.232384251037233E-5,5.957393199055799E-6
1.6113227103214235E-5,1.8622387745481308E-5
1.5990952510392962E-5,6.5778081720049276E-6
1.6446004302381047E-7,4.802407983740941E-6
1.9916019466402635E-5,4.461494660522226E-6
9.220840510940757E-7,1.51833037123332E-5
1.664539758666528E-5,1.5117337722618308E-5
6.06673301642122E-6,1.0867606988381581E-5
3.965590783442181E-6,3.742201660222306E-6
1.6781413598735516E-5,3.3653042019773978E-6
1.1448437579920877E-5,1.432058132046022E-5
1.3274449235129575E-5,1.4191133662307847E-5
3.6883881967204113E-6,7.2121431759508914E-6
1.6085894501520905E-5,4.603482418960356E-6
8.48015535943107E-6,1.4005415247305237E-5
1.1011540986339613E-5,5.344097625640149E-6
1.3085197207706909E-5,4.061017532205017E-6
4.5239610260641976E-6,7.653909635497147E-6
8.69287337057101E-6,5.609591582049919E-6
5.175786263917853E-6,1.6143776491740695E-5
3.1835292560339414E-6,2.622619186343365E-6
3.694730498007541E-6,6.243218281011422E-6
7.256827740081108E-6,1.6929051692949058E-5
5.955689384827559E-6,1.985220088027954E-5
1.5299311123091744E-5,6.9676955388215795E-6
5.400679553913477E-6,1.152470764840412E-5
9.815816298095049E-6,5.48088350247825E-6
1.533460807802131E-5,4.669205395709605E-6
7.910979546263923E-7,5.9098667917309186E-6
5.359710664163348E-6,1.2920010464149097E-5
1.4242201327597448E-5,6.1363118926829825E-6
6.249916834356134E-6,7.768981229886071E-6
1.3466931338666794E-5,1.2299543198174761E-5
3.1642655969558424E-6,3.8335623288244694E-6
4.941895499251569E-6,1.1422899193448143E-5
8.751623113176033E-6,4.521391400064796E-6
1.3527970644458258E-5,5.396362659392054E-6
9.587482975361451E-6,5.293924404762398E-6
1.4216830974768065E-5,3.5453816283536777E-7
1.5881151700511967E-5,1.8999262888007247E-5
1.7070002452106445E-6,3.999463758315007E-6
1.6573286608079567E-5,1.7244922381045735E-5
1.5177062798839636E-5,1.0175802326712509E-5
6.4654152466298025E-6,8.0948732772075E-6
4.413881012402462E-6,1.9126253632037213E-5
3.3403851446605744E-6,1.708000755940161E-5
5.772385358482686E-6,8.351267729416804E-6
7.431920698666096E-6,1.6282085113624466E-5
1.5696524820517394E-5,3.145816446434079E-7
8.034999592347891E-6,1.599877650764706E-5
3.715319843244676E-6,7.77004907202393E-6
5.730971303215414E-6,3.874964643623368E-6
4.82454694606182E-6,1.1948001376300203E-5
1.3758806789331593E-5,1.675398605742706E-5
4.527396814912206E-6,7.941159304645908E-6
5.2111026106188185E-6,1.8737789871377394E-5
4.776196375837983E-6,6.4035520757335296E-6
4.8093923959354764E-6,2.215162182364591E-6
4.241034998807468E-6,5.508863744803202E-6
2.7485299001976175E-6,6.563358974494657E-6
1.5498767320374557E-5,1.4372091111602047E-5
9.000075247149623E-6,4.445851576801616E-6
1.1026723112886793E-5,4.387154654010025E-6
1.0707389251959557E-5,1.423921871792292E-5
3.91896599343451E-6,3.392762627274972E-6
2.1533327555918695E-6,1.4587141543750847E-5
1.6695441060117504E-5,6.211062939972531E-6
5.632071405557332E-6,1.4341689446513806E-5
8.207301391787944E-6,1.6260195380737688E-5
6.1069304956507366E-6,3.1918572873846246E-6
1.577669024110044E-5,1.542071263483545E-5
3.2946122490087177E-6,3.311922899580771E-6
5.905084362413147E-6,1.157593309315804E-5
1.2063725288392588E-5,1.6007082211378914E-5
8.201657221100423E-6,4.8222106787941605E-6
1.4964988441667128E-5,5.134072509942398E-6
4.598647959807267E-6,5.2410049276853565E-6
8.365802737856678E-6,1.4688477730286144E-5
1.3697067312223367E-5,4.154053585778003E-6
4.222004974501416E-6,1.2582317433140147E-6
1.337262579434532E-5,4.026542505558516E-6
1.803465492485857E-5,1.3999985150876643E-5
1.2548559221504826E-5,1.6332433968797477E-5
1.1596349989095263E-5,4.841531641972936E-6
1.4625063907266645E-5,1.1938705257916022E-5
